id,region,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes,address,village,network_obs,network_rate_preintensive,network_rate_presession,network_rate_pretakeup,network_rate_presimple,knowledge_network,friend1,friend2,friend3,friend4,friend5,network_onlyone,network_onlytwo,network_twomore,network_yes,network_twoside,secondnet_obs,network_second,mean_allnetindegree,mean_1steduc_indegree,mean_allnetpath_out_ind,mean_1steduc_path_out_ind,mean_allnetpath_in_ind,mean_1steduc_path_in_ind,mean_allneteigenvector,mean_1steduc_eigenvector,eigenvector,indegree,path_in_ind,path_out_ind
1111241,1,1,60,4,0,90,1.8,20,0,0,50,0,1,1,0,1,0,0,1,.80000001,2,0,0,0,1,1,56,12,5,0,.2,1,.2,0,0,0,0,0,1,0,0,0,0,0,14,0,3,0,3.8845024,0,3.7287059,0,.043950006,0,.028535111,3,3.4324324,4.0769229
1111242,1,0,72,10,0,100,.9,,1,1,10,1,1,1,1,0,0,0,1,.60000002,6,0,0,0,,0,56,12,5,.2,.60000002,1,.40000004,.53333336,0,0,0,0,1,1,0,0,1,.2,11,.090909094,4,3,4.1038461,4.0769229,3.6689188,3.4324324,.01781546,.028535111,.0087104486,3,4.0810809,4.3846154
1111243,1,0,66,11,1,60,15,,0,0,0,1,1,1,1,1,0,0,1,.60000002,6,0,1,0,,0,56,12,5,.2,.40000001,1,.2,.80000001,0,0,0,0,1,1,0,0,1,0,9,.22222222,3.3333333,3,3.9538462,3.3846154,3.8018017,3.1891892,.013816611,.023460874,.0072362642,4,3.5135136,4.1846156
1111244,1,1,48,6,1,100,5.8,30,1,0,20,1,1,1,0,0,0,0,1,.80000001,2,0,1,0,0,1,56,12,5,0,.40000001,1,.40000001,0,0,0,0,0,1,0,0,0,0,0,12,.16666667,3.5,0,4.1000004,0,3.6959457,0,.013112094,0,.0092785098,4,4.1351352,4.0923076
1111245,1,0,74,4,0,100,24,,0,0,10,1,1,1,1,1,0,0,1,.2,6,.39999998,0,0,,1,56,12,5,.2,.2,1,0,0,0,0,0,0,1,1,0,0,1,0,15,.33333334,4,3,2.6653848,0,2.8378379,3.7567568,.029453369,.0092954766,.018283868,1,4.2432432,3.523077
1111246,1,0,39,5,1,40,1.98,,0,0,40,1,1,1,1,0,1,0,0,.2,6,.39999998,1,0,,0,56,12,5,.2,.2,1,0,.80000001,0,0,0,0,1,1,0,0,1,.2,14,.21428572,4.6666665,5,3.43663,3.3076923,3.9189188,4,.067998186,.040249046,.030967981,4,3.8378379,3.6923077
1111249,1,1,54,3,1,70,7,,0,0,50,1,1,1,1,1,0,0,1,1,6,0,1,0,,0,56,12,5,.40000001,.40000001,1,0,.70000005,0,0,0,0,1,0,1,1,1,0,14,.21428572,4.25,3,3.5576923,3.546154,2.6148648,3.3108108,.034393735,.025419004,.021781063,2,3.7567568,3.523077
1111250,1,1,57,3,1,100,3.3,5,1,0,20,1,1,1,0,0,0,0,1,.40000001,2,0,1,0,1,1,56,12,5,.2,.2,1,0,.80000001,0,0,0,0,1,1,0,0,1,0,14,.2857143,4.6666665,5,3.4263737,3.3076923,2.6576576,4,.064198069,.040249046,.027964698,3,3.3513513,3.5999999
1111251,1,1,31,4,2,20,2,,0,0,30,1,1,1,0,1,0,0,1,.80000001,2,.39999998,1,1,0,0,56,12,5,.2,.40000001,.5,.2,.40000001,0,0,0,0,1,1,0,0,1,.2,16,.3125,4.25,5,3.5269232,3.3076923,2.7364864,4,.033553638,.040249046,.019067599,3,3.5945945,3.4461539
1111252,1,1,38,4,1,15,1.3,,1,1,20,1,1,1,1,0,0,1,0,.60000002,6,0,1,0,,0,56,12,5,.40000001,.80000001,1,.40000001,1,0,0,0,0,1,0,1,1,1,0,24,.16666667,2.5999999,2,2.0647964,1.8461539,2.6481574,1.7567568,.058948781,.013702733,.055768955,7,0,3.4461539
1111253,1,1,41,4,1,40,1.8,30,0,0,50,1,1,1,0,1,0,0,1,.60000002,2,0,1,0,0,1,56,12,5,.2,.2,1,0,.80000001,0,0,0,0,1,1,0,0,1,.2,16,.1875,3.75,5,3.4582419,3.3076923,4,4,.055569604,.040249046,.031770412,3,3.0270271,3.6461539
1111254,1,1,69,3,0,,2,20,1,0,40,1,1,1,0,1,0,0,1,0,6,0,0,0,0,1,56,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,.2,4,0,3.6923077,0,3.8378379,0,.030967981,0,.0092954766,3,3.7567568,0
1111255,1,1,47,4,1,70,15,,0,0,50,1,1,1,1,0,0,1,0,.80000001,6,0,1,0,,,56,12,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,22,.18181819,3.5999999,3,1.9406593,2.4285715,2.6760879,2.4545455,.09780585,.25751063,.028298883,3.0294118,4.0810809,3.8507462
1111257,1,0,24,6,2,,1,,1,1,20,1,1,1,1,1,1,0,0,.80000001,6,.80000001,1,1,,,56,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111258,1,0,60,2,1,30,3,10,0,0,30,1,1,1,1,0,0,0,1,.60000002,6,0,1,0,,1,56,12,5,.40000001,.60000002,1,.20000002,.40000001,0,0,0,0,1,0,1,1,1,0,9,.11111111,3,3,2.5589743,2.0384614,3.5135136,3.5945945,.021931762,.018915294,.01093584,3,0,3.8
1111259,1,1,24,3,4,40,3.7,,1,1,20,0,1,1,1,1,0,0,1,.60000002,6,0,1,1,,0,56,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,.40000001,3,0,3.8,0,0,0,.01093584,0,.0013367051,3.0294118,4.7837839,0
1111260,1,1,37,4,2,60,1.62,30,0,0,30,1,1,1,0,1,0,0,1,.80000001,2,1,1,1,0,1,56,12,5,.40000001,.40000001,1,0,.70000005,0,0,0,0,1,0,1,1,1,.40000001,18,.11111111,4.5999999,3,3.4804397,3.546154,2.8864865,3.3108108,.055796854,.025419004,.040249046,5,4,3.3076923
1111261,1,0,40,4,1,20,1.9,25,1,0,100,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,56,12,5,.60000002,.60000002,1,0,.46666667,0,0,0,0,1,0,0,1,1,.2,12,.25,4,3,2.6346154,2.3641026,2.5945945,3.4594595,.02897561,.020044496,.015860355,2,3.1621621,3.523077
1111262,1,0,46,4,1,100,2.7,,0,0,50,1,1,1,1,0,0,0,1,.40000001,6,1,1,0,,0,56,12,5,.2,.40000001,1,.2,.60000002,0,0,0,0,1,1,0,0,1,0,13,.38461539,3.25,5,3.5576923,3.3076923,2.7770271,4,.025232662,.040249046,.022336187,3,3.7837837,3.8307693
1111263,1,1,43,4,1,20,2,30,1,0,20,0,1,1,1,1,0,1,0,.60000002,6,0,1,0,,1,56,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,16,.25,3,0,3.1176472,0,2.6363635,0,.14929783,0,.14140932,6,3.9729729,3.1714287
1111265,1,1,57,5,1,35,4.7,30,0,0,30,0,1,1,1,1,0,1,0,.60000002,6,0,1,0,,1,56,12,5,0,1,1,1,,0,0,0,0,1,0,0,0,0,0,14,.21428572,1.6,0,1.6717949,0,2.2909091,0,.030909169,0,.083617106,3,3.5806451,0
1111268,1,1,67,8,2,60,22.5,30,1,0,20,1,1,1,0,1,0,0,1,.60000002,2,1,1,1,0,1,56,12,5,.60000002,.80000001,1,.19999999,.5,0,0,0,0,1,0,0,1,1,0,17,.23529412,2.25,3,3.57862,3.8205128,2.1478295,2.2072072,.095546715,.024009347,.046715327,3.0294118,3.2580645,3.4848485
1111269,1,1,45,9,0,100,20,25,0,0,0,1,0,1,0,0,0,0,1,.2,2,.80000001,0,0,0,1,56,12,5,.2,.2,1,0,.2,0,0,0,0,1,1,0,0,1,0,18,.16666667,3.5999999,5,2.5,3.4117646,2.607038,2.7272727,.13703473,.16439916,.12715614,3.0294118,3.4516129,3.0857143
1111270,1,1,45,7,2,90,16,,0,1,0,1,1,1,1,0,0,0,1,.60000002,6,.80000001,1,1,,1,56,12,5,.2,.40000001,.5,.2,.1,0,0,0,0,1,1,0,0,1,0,12,.33333334,2.25,5,3.4044118,3.4117646,3.0681818,2.7272727,.099460781,.16439916,.081227191,1,3.1290324,3.8285713
1111311,1,1,45,5,1,18,2,,0,0,50,0,1,0,1,1,0,0,1,1,4,.39999998,1,0,,0,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,14,.14285715,3.5,0,2.5277777,0,2.5462964,0,.22612885,0,.16115868,2,3.074074,2.3333333
1111313,1,0,40,4,1,20,3,,1,1,20,1,1,0,1,1,1,0,0,.60000002,4,1,1,0,,0,58,12,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,11,.090909094,4,0,2.7962964,0,2.2962961,0,.19828093,0,.22873384,0,2.0370371,2.5
1111314,1,0,57,5,2,70,1.5,,0,0,30,1,1,0,0,0,0,0,1,0,2,.19999999,1,1,0,0,58,12,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,17,.05882353,5.5,0,2.9444444,0,2.3333333,0,.25815961,0,.18398649,3.2380953,2.6128747,2.4736843
1111316,1,0,41,4,2,20,1.5,30,1,0,10,0,1,0,0,1,0,0,1,.40000001,2,0,1,1,0,1,58,12,5,0,.2,0,.2,0,0,0,0,0,1,0,0,0,0,0,14,0,3.6666667,0,2.4074075,0,2.2592592,0,.27208734,0,.16488874,1,1.5,2.4736843
1111318,1,0,53,4,1,20,2,20,1,1,30,1,1,0,0,0,0,0,1,.2,2,0,1,0,0,1,58,12,5,.2,.60000002,0,.40000004,.06666667,0,0,0,0,1,1,0,0,1,.2,9,0,3.3333333,1,2.7592592,3,2.5432098,3.2592592,.20639727,.080941178,.22555456,6,2.2962964,2.9444444
1111321,1,1,70,6,1,70,12,,1,1,40,1,1,0,1,0,1,0,0,.60000002,4,.60000002,1,0,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111322,1,1,42,6,1,70,15,,0,0,50,1,1,0,1,1,0,1,0,1,4,0,1,0,,,58,12,5,.60000002,.80000001,0,.19999999,.80000001,0,0,0,0,1,0,0,1,1,0,14,.14285715,2.75,1,2.0211987,1.2368422,2.1666667,1.5,.13358065,.083460517,.10918851,1,1,2.3499999
1111323,1,0,66,8,0,90,1.5,20,1,0,20,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,10,.1,4.5,0,2.7222223,0,2.6481481,0,.16785926,0,.059815403,3.2380953,2.6128747,2.7894738
1111329,1,0,54,6,1,40,4,5,0,0,30,1,1,0,1,0,0,1,0,1,4,0,1,0,,1,58,12,5,0,.2,0,.2,,0,0,0,0,1,0,0,0,0,0,9,0,3.5,0,2.5555556,0,2.4814816,0,.2168579,0,.260501,5,2.3333333,2.8888888
1111332,1,1,40,4,3,40,7,80,1,0,30,0,1,0,1,0,0,1,0,.60000002,4,0,1,1,,1,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,17,0,3.25,0,2.8611112,0,2.6296296,0,.20910762,0,.26879284,6,2.3703704,2.3888888
1111333,1,1,53,5,2,100,30,10,0,0,50,1,1,0,1,0,1,0,0,1,4,0,1,1,,1,58,12,5,0,.40000001,0,.40000001,.1,0,0,0,0,1,0,0,0,0,0,17,.05882353,5.5,0,2.6805556,0,2.3055556,0,.26724178,0,.30840182,5,1.962963,2.3888888
1111334,1,0,61,6,1,30,1,,1,0,20,1,1,0,0,1,0,0,1,0,2,0,1,0,1,0,58,12,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,7,0,3,0,2.7222223,0,2.1666667,0,.2271442,0,.080941178,1,3.2592592,3
1111340,1,0,78,5,0,40,5,,0,0,50,1,1,0,0,1,0,0,1,,2,.40000001,0,0,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111342,1,0,33,4,2,80,18,,1,1,20,1,1,0,0,0,0,0,1,,2,.80000001,1,1,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111345,1,1,44,4,0,40,3,50,0,0,30,1,1,0,1,0,0,0,1,.40000001,4,.60000002,0,0,,1,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,13,.23076923,3.3333333,0,3.0185184,0,2.6666667,0,.19052458,0,.10183804,3.2380953,2.6128747,2.6842105
1111347,1,0,,4,1,20,2,50,0,1,70,0,1,0,0,0,0,0,1,.80000001,2,0,1,0,0,1,58,12,3,.33333334,.33333334,0,0,1,0,0,1,0,0,1,0,0,1,0,8,.125,2,0,3.2777777,0,2.6111112,0,.14494951,0,.098608747,3,3.2962964,3.2222223
1111348,1,0,35,3,0,70,15,,0,0,50,1,1,0,0,1,0,0,1,,2,.40000001,0,0,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111349,1,1,71,10,1,100,1,,1,1,40,1,1,0,0,1,0,0,1,.60000002,2,1,1,0,0,0,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2.5,0,2.0370371,0,.22873384,0,.040753812,3.2380953,2.6128747,3.3684211
1111355,1,1,43,3,3,70,15,,0,0,50,1,1,0,1,0,0,0,1,1,4,.2,1,1,,,58,12,5,.40000001,.40000001,,0,.80000001,0,0,0,0,1,0,1,1,1,0,12,0,5.3333335,0,2.7777779,0,2.2222223,0,.2849949,0,.28167471,6,2.7777777,2.5
1111356,1,0,40,3,1,40,1,,0,0,20,1,1,0,1,1,0,0,1,.2,4,0,1,0,,0,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,9,.22222222,4,0,2.4166665,0,2.9259257,0,.2214167,0,.12531397,2,3,2.7222223
1111362,1,0,65,5,0,95,2.6,15,0,0,30,1,1,0,1,1,0,1,0,.2,4,0,0,0,,1,58,12,5,0,.2,0,.2,,0,0,0,0,1,0,0,0,0,0,5,0,1,0,2.1111112,0,4.2222223,0,.25708625,0,.093696587,1,3.2962964,3
1111363,1,0,56,5,0,70,12,25,0,0,20,0,1,0,0,0,0,0,1,.2,2,.39999998,0,0,0,1,58,12,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,12,.083333336,3.6666667,0,3.0555556,0,2.1728396,0,.24248727,0,.2241319,4,2.1481481,2.7777777
1111364,1,0,53,6,2,30,4,20,0,0,50,0,1,0,1,0,1,0,0,1,4,0,1,1,,1,58,12,5,0,.40000001,0,.40000001,.1,0,0,0,0,1,0,0,0,0,0,17,.11764706,5.1999998,0,2.6111112,0,2.3703704,0,.26984385,0,.25708625,1,4.2222223,2.1111112
1111369,1,0,54,10,0,60,5,50,0,0,70,1,1,0,1,0,1,0,0,0,3,0,0,0,,1,58,12,5,0,.40000001,0,.40000001,.1,0,0,0,0,1,0,0,0,0,0,13,.15384616,4,0,2.4861112,0,2.6388888,0,.2435717,0,.27340943,6,2.5185184,2.2222223
1111370,1,0,51,5,2,70,.7,,0,0,30,1,1,0,0,0,0,0,1,0,2,.19999999,1,1,0,0,58,12,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,16,.0625,5.5,0,2.9444444,0,2.3333333,0,.25815961,0,.31411874,5,2.2222223,2.5
1111371,1,0,60,7,0,100,2,20,1,0,20,1,1,0,1,0,0,1,0,0,4,0,0,0,,1,58,12,5,.2,.40000001,.5,.2,1,0,0,0,0,1,1,0,0,1,0,18,.11111111,4.75,2,1.75,0,1.712963,0,.21281001,.00063593098,.15155332,3.2380953,2.6128747,2.3157895
1111372,1,0,45,5,1,20,4,16,0,0,30,0,1,0,0,1,0,0,1,0,2,0,1,0,,1,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2.5,0,2.0370371,0,.22873384,0,.040753808,3.2380953,2.6128747,3.3684211
1111374,1,0,45,4,0,60,2,40,1,0,20,1,1,0,1,0,0,0,1,.60000002,4,0,0,0,,1,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,14,.42857143,3.6666667,0,2.9685185,0,2.3209877,0,.15067613,0,.080538467,3.2380953,2.6128747,2.5238094
1111375,1,0,37,4,1,20,3,20,0,0,70,1,1,0,1,1,0,0,1,.60000002,4,.39999998,1,0,,1,58,12,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,8,.125,2,0,3.2777777,0,2.6111112,0,.14494951,0,.062309079,3,2.7777777,3.2222223
1111376,1,0,48,4,1,15,1.8,,0,0,0,0,1,0,1,0,0,0,1,.60000002,3,0,1,0,,0,58,12,5,.2,.40000001,0,.2,.80000001,0,0,0,0,1,1,0,0,1,0,5,.40000001,3,0,3.2222223,0,3.0370369,0,.080458909,0,.061165173,4,3.1851852,4.0555553
1111378,1,0,50,5,3,100,27,,0,0,50,1,0,0,1,1,1,0,0,.40000001,4,.39999998,1,1,,1,58,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,5,0,5,0,2.8888888,0,2.3333333,0,.260501,0,.27317342,5,2.1851852,3.7222223
1111379,1,0,29,5,3,100,17,,1,1,20,1,1,0,1,0,0,1,0,.2,4,.39999998,1,1,,1,58,12,5,0,.40000001,0,.40000001,.5,0,0,0,0,1,0,0,0,0,0,13,.15384616,5,0,2.8518519,0,2.654321,0,.19765204,0,.15436147,1,3.4074075,2.1666667
1111380,1,0,36,4,1,30,8,,0,0,30,1,1,1,1,1,1,0,0,.2,4,0,1,0,,0,59,12,5,0,.2,1,.2,.40000001,0,0,0,0,1,0,0,0,0,0,5,.2,2.5,0,4.203125,0,2.6190476,0,.10099493,0,.22155327,6,2.9523809,0
1111382,1,1,44,4,2,100,3,3,0,1,70,1,1,1,0,1,0,0,1,.60000002,4,0,1,1,0,1,59,12,5,.60000002,.80000001,1,.19999999,.5,0,0,0,0,1,0,0,1,1,.40000001,11,.18181819,4.5999999,4.3333335,0,0,3.5380952,3.6746032,.17867319,.15065086,.30012244,5,2.9523809,0
1111383,1,1,47,5,2,40,3,30,0,1,70,1,1,1,0,1,0,0,1,.80000001,4,0,1,1,0,1,59,12,5,.60000002,.80000001,1,.19999999,.45000002,0,0,0,0,1,0,0,1,1,.2,12,.25,5,5,0,0,3.3857143,3.420635,.18572797,.16240883,.26484856,3,3.7142856,0
1111384,1,1,59,4,1,95,3.5,,0,1,10,1,1,1,1,1,1,0,0,.60000002,4,.39999998,1,0,,0,59,12,5,.40000001,.40000001,1,0,.60000002,0,0,0,0,1,0,1,1,1,0,11,.36363637,5,5.5,0,0,3.7261906,3.2738094,.19246794,.15006122,.17944586,2,0,0
1111385,1,1,37,4,1,30,2,75,0,1,50,1,1,1,0,1,0,0,1,.60000002,2,0,1,0,0,1,59,12,5,0,.40000001,1,.40000001,.40000001,0,0,0,0,1,0,0,0,0,0,9,.33333334,3.5,0,2.1015625,0,3.1547618,0,.1694534,0,0,6,3.5952382,0
1111386,1,1,43,6,2,15,5.6,50,1,0,20,1,1,1,0,1,0,0,1,.2,2,0,1,1,0,1,59,12,5,.2,.60000002,1,.40000004,.46666667,0,0,0,0,1,1,0,0,1,.2,10,.30000001,3,5,1.375,0,2.9761903,2.9523809,.17332752,.30012244,.18710403,4,3.7142856,0
1111390,1,0,45,4,1,90,13.2,10,0,0,30,0,1,1,1,0,0,0,1,1,4,0,1,0,,1,59,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,7,.2857143,5,0,1.15625,0,3.2380953,0,.23956056,0,.16408643,2,3.1428571,4.28125
1111393,1,1,44,5,1,35,5,,0,1,20,0,1,1,1,1,1,0,0,.60000002,4,0,1,0,,0,59,12,5,.40000001,.40000001,1,0,.60000002,0,0,0,0,1,0,1,1,1,0,11,.36363637,4.5,5.5,0,0,2.5535715,3.2738094,.18388298,.15006122,.21378572,4,4.6904764,0
1111394,1,1,36,4,1,40,1,,0,1,0,1,0,1,0,0,0,0,1,.2,2,0,1,0,0,0,59,12,5,.40000001,.40000001,1,0,.60000002,0,0,0,0,1,0,1,1,1,0,12,.25,3,3,.60000002,1.2,3.1781137,4.0109892,.16610688,.13559796,.087141432,3.1666667,2.7367725,0
1111395,1,1,70,6,1,60,6,,1,0,40,0,1,1,1,1,0,0,1,.40000001,4,0,1,0,,0,59,12,3,.66666669,1,1,.33333331,.60000002,0,0,1,0,0,0,1,1,1,.33333334,10,.30000001,3,4.5,1.375,0,3.1904762,3.6547618,.088282853,.13242428,.25596362,5,3.6666667,0
1111396,1,1,57,3,1,40,12,30,0,0,50,1,,1,1,0,0,0,1,.2,4,0,1,0,,1,59,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,14,.21428572,4.8000002,0,1.55,0,3.4761906,0,.22689144,0,.17034665,3.1666667,2.7367725,4.030303
1111397,1,1,64,11,1,40,6.2,,0,1,20,1,1,1,0,0,0,0,1,.40000001,2,0,1,0,0,0,59,12,3,.33333334,.66666669,1,.33333334,.30000001,0,0,1,0,0,1,0,0,1,.33333334,6,.16666667,2,4,2.0625,0,2.9880953,3.7142856,.093552016,.18710403,.21986011,4,3.7142856,0
1111398,1,1,43,5,2,30,3,,0,1,30,0,1,1,1,0,1,0,0,1,4,0,1,1,,0,59,12,5,.40000001,.40000001,1,0,.70000005,0,0,0,0,1,0,1,1,1,0,15,.33333334,3.4000001,4.5,2.3499999,0,3.4904761,3.6547618,.14472224,.13242428,.24116477,4,3.0952382,3.46875
1111399,1,1,41,5,1,20,3,20,0,1,20,1,1,1,1,0,1,0,0,.2,4,0,1,0,,1,59,12,5,0,.2,1,.2,.40000001,0,0,0,0,1,0,0,0,0,0,10,.30000001,3.3333333,0,2.53125,0,2.7698412,0,.15423934,0,.20198986,5,2.9761906,4.28125
1111400,1,1,30,4,0,100,30,,0,0,50,1,1,1,1,0,0,0,1,1,4,.2,0,0,,,59,12,5,.40000001,.40000001,,0,.80000001,0,0,0,0,1,0,1,1,1,0,13,.23076923,3.3333333,0,2.40625,0,4.3730159,0,.12536617,0,.09268637,1,4.0238094,3.1875
1111401,1,1,48,4,2,40,10,,1,1,0,1,1,1,0,0,0,0,1,.40000001,2,0,1,1,,0,59,12,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,0,13,.23076923,4.4000001,5,2.40625,0,3.0238094,2.9523809,.22578335,.30012244,0,0,2.2619047,4.125
1111403,1,0,37,4,2,70,15,,0,0,50,1,1,1,0,1,0,0,1,,2,.40000001,1,1,,,59,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111404,1,1,36,4,1,100,2.5,5,1,0,20,1,1,1,1,1,0,1,0,.2,4,0,1,0,,1,59,12,5,.40000001,.80000001,1,.40000001,1,0,0,0,0,1,0,1,1,1,0,23,.13043478,2.8,2,1.9428732,1.8461539,1.8481573,1.7567568,.067857943,.013702733,.0083472198,1,0,4.34375
1111405,1,1,36,4,2,30,3,,0,0,30,0,1,1,1,1,0,0,1,.60000002,4,.39999998,1,1,,0,59,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,17,.17647059,3.5,0,3.6796875,0,3.3154762,0,.071976036,0,.043230791,3.1666667,2.7367725,2.909091
1111406,1,1,51,8,0,20,5,,0,1,20,1,1,1,1,0,0,0,1,.2,4,0,0,0,,0,59,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,17,.23529412,2.75,0,3.765625,0,2.6369047,0,.078190692,0,.055589896,2,0,3.375
1111407,1,1,58,5,0,100,3.7,,1,0,50,1,1,1,1,1,0,0,1,.40000001,4,0,0,0,,0,59,12,5,.2,.2,1,0,.60000002,0,0,0,0,1,1,0,0,1,.2,17,.17647059,2.5,2,3.6484375,3.40625,1.7857141,0,.081828177,.057449155,.093652211,6,4.1428571,3.40625
1111408,1,1,,4,2,35,6,,1,0,40,0,1,1,0,1,0,0,1,.60000002,2,0,1,1,,0,59,12,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,16,.0625,3.25,0,3.5390625,0,2.8214285,0,.095648579,0,.057449155,2,0,3.40625
1111410,1,0,61,5,1,95,5,,0,1,30,0,1,1,1,0,0,1,0,1,4,0,1,0,,0,59,12,5,.40000001,.40000001,.5,0,.70000005,0,0,0,0,1,0,1,1,1,.2,13,.07692308,1.75,3,3.6796875,3.578125,1.7738094,2.1309524,.086757496,.070786908,.086229905,5,4.3095236,3.53125
1111411,1,1,57,7,1,30,6,60,1,1,20,1,1,1,1,0,1,0,0,.80000001,4,1,1,0,,1,59,12,5,0,.40000001,0,.40000001,.40000001,0,0,0,0,1,0,0,0,0,0,7,.14285715,4.5,0,3.265625,0,3.4523811,0,.097507969,0,.14712229,0,2.8333333,3.84375
1111415,1,0,35,4,2,80,10,,0,0,15,1,1,1,1,0,0,1,0,1,4,0,1,1,,0,59,12,5,.2,.40000001,0,.2,.80000001,0,0,0,0,1,1,0,0,1,0,14,.14285715,3,4,2.78125,3.75,3.8392856,4.2619047,.097121604,.084124655,.058333896,1,0,3.71875
1111416,1,0,60,1,1,60,3,,1,0,20,0,1,1,0,0,0,0,1,.80000001,2,0,1,0,0,0,59,12,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,.2,11,.090909094,2.3333333,4,3.78125,3.75,3.7857141,4.2619047,.096771933,.084124655,.071009554,3,3.9523809,0
1111417,1,0,48,6,2,60,15,,1,0,50,0,1,1,0,1,0,0,1,.80000001,2,1,1,1,1,0,59,12,5,0,.40000001,0,.40000001,.70000005,0,0,0,0,1,0,0,0,0,0,11,0,2.6666667,0,2.3125,0,3.420635,0,.11887067,0,.084124655,4,4.2619047,3.75
1111418,1,1,56,3,1,40,2.5,,1,0,40,0,1,1,0,1,0,0,1,0,2,0,1,0,0,0,59,12,5,0,.2,1,.2,,0,0,0,0,1,0,0,0,0,0,14,.35714287,1,0,3.7002976,0,2.6111112,0,.074903496,0,.024123726,3.1666667,2.7367725,3.9722223
1111419,1,0,42,4,0,90,3.3,,1,1,50,0,1,1,1,1,1,0,0,1,4,.60000002,0,0,,0,59,12,5,.2,.60000002,0,.40000004,.53333336,0,0,0,0,1,1,0,0,1,0,11,.090909094,4.3333335,4,3.4270833,3.75,3.7222223,4.2619047,.093046866,.084124655,.059068844,3,4.2619047,3.75
1111422,1,0,60,2,1,50,4,,0,1,20,0,1,1,0,0,0,0,1,.60000002,2,0,1,0,0,0,59,12,4,0,.5,1,.5,.30000001,0,0,0,1,0,0,0,0,0,0,10,.1,2,0,3.390625,0,2.7738094,0,.062126376,0,.13848016,5,3.4761906,3.09375
1111423,1,0,43,4,2,,4.1,,0,0,30,0,1,1,0,0,0,0,1,.2,2,0,1,1,0,0,59,12,5,.2,.40000001,0,.2,.30000001,0,0,0,0,1,1,0,0,1,0,15,.13333334,5.25,5,3.59375,4.34375,3.875,3.5714285,.09110745,.046067532,.073379047,1,4.2380953,2.96875
1111424,1,1,41,5,1,35,5.8,,1,1,20,1,1,1,1,1,0,0,1,.60000002,4,0,1,0,,0,59,12,5,.2,.2,0,0,1,0,0,0,0,1,1,0,0,1,0,13,.15384616,3.3333333,0,3.5729167,0,3.515873,0,.10147186,0,.063979574,4,1.3333334,3.4545455
1111425,1,1,54,6,1,60,6,,0,0,50,1,1,1,1,0,0,0,1,1,4,0,1,0,,0,59,12,5,.2,.2,0,0,0,0,0,0,0,1,1,0,0,1,0,10,.1,4.5,5,3.8991477,4.34375,2.4523809,3.5714285,.055023551,.046067532,.016524315,3.1666667,2.7367725,4.2352943
1111432,1,1,40,5,1,40,2,,1,1,40,1,1,1,1,0,0,0,1,1,4,0,1,0,,0,59,12,5,.80000001,.80000001,0,0,.60000002,0,0,0,0,1,0,0,1,1,.2,6,.33333334,2.5,1,1.7272727,0,1.4166667,1.5,.033005934,.0020322979,.013534465,2,1,4.257143
